date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:16:50	236/236	---M--	200	added ('OK')	image/svg	etag:%22ac3ef5e9515e1da0c121c07b5388e64c%22	https://www.brysonstavern.com/files/theme/images/arrow-dark.svg?1680741183	C:/Site_Copies/www.brysonstavern.com/www.brysonstavern.com/files/theme/images/arrow-dark8f93.svg	(from https://www.brysonstavern.com/files/main_style.css?1680741183)
14:16:51	12634/12634	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22642199d7-315a%22	http://cdn2.editmysite.com/fonts/Karla/regular.eot	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Karla/regular.eot	(from http://cdn2.editmysite.com/fonts/Karla/font.css?2)
14:16:52	12634/12634	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22641dde04-315a%22	http://cdn2.editmysite.com/fonts/Karla/regular.eot?	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Karla/regulard41d.eot	(from http://cdn2.editmysite.com/fonts/Karla/font.css?2)
14:16:52	11284/11284	---M--	200	added ('OK')	font/woff2	etag:%2264276464-2c14%22	http://cdn2.editmysite.com/fonts/Karla/regular.woff2	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Karla/regular.woff2	(from http://cdn2.editmysite.com/fonts/Karla/font.css?2)
14:16:53	14404/14404	---M--	200	added ('OK')	font/woff	etag:%22642199d7-3844%22	http://cdn2.editmysite.com/fonts/Karla/regular.woff	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Karla/regular.woff	(from http://cdn2.editmysite.com/fonts/Karla/font.css?2)
14:16:53	22024/22024	---M-Z	200	added ('OK')	application/octet-stream	etag:%22642199d7-5608%22	http://cdn2.editmysite.com/fonts/Karla/regular.ttf	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Karla/regular.ttf	(from http://cdn2.editmysite.com/fonts/Karla/font.css?2)
14:16:54	12734/12734	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22642199d7-31be%22	http://cdn2.editmysite.com/fonts/Karla/bold.eot	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Karla/bold.eot	(from http://cdn2.editmysite.com/fonts/Karla/font.css?2)
14:16:55	11384/11384	---M--	200	added ('OK')	font/woff2	etag:%2264276464-2c78%22	http://cdn2.editmysite.com/fonts/Karla/bold.woff2	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Karla/bold.woff2	(from http://cdn2.editmysite.com/fonts/Karla/font.css?2)
14:16:56	12734/12734	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22642199d7-31be%22	http://cdn2.editmysite.com/fonts/Karla/bold.eot?	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Karla/boldd41d.eot	(from http://cdn2.editmysite.com/fonts/Karla/font.css?2)
14:16:56	14492/14492	---M--	200	added ('OK')	font/woff	etag:%22641c7ffa-389c%22	http://cdn2.editmysite.com/fonts/Karla/bold.woff	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Karla/bold.woff	(from http://cdn2.editmysite.com/fonts/Karla/font.css?2)
14:16:56	22044/22044	---M-Z	200	added ('OK')	application/octet-stream	etag:%22641c7ffa-561c%22	http://cdn2.editmysite.com/fonts/Karla/bold.ttf	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Karla/bold.ttf	(from http://cdn2.editmysite.com/fonts/Karla/font.css?2)
14:16:57	12977/12977	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264276464-32b1%22	http://cdn2.editmysite.com/fonts/Karla/italic.eot	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Karla/italic.eot	(from http://cdn2.editmysite.com/fonts/Karla/font.css?2)
14:16:57	11588/11588	---M--	200	added ('OK')	font/woff2	etag:%2264276464-2d44%22	http://cdn2.editmysite.com/fonts/Karla/italic.woff2	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Karla/italic.woff2	(from http://cdn2.editmysite.com/fonts/Karla/font.css?2)
14:16:59	12977/12977	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226422fd1d-32b1%22	http://cdn2.editmysite.com/fonts/Karla/italic.eot?	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Karla/italicd41d.eot	(from http://cdn2.editmysite.com/fonts/Karla/font.css?2)
14:16:59	15028/15028	---M--	200	added ('OK')	font/woff	etag:%2264276464-3ab4%22	http://cdn2.editmysite.com/fonts/Karla/italic.woff	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Karla/italic.woff	(from http://cdn2.editmysite.com/fonts/Karla/font.css?2)
14:16:59	22020/22020	---M-Z	200	added ('OK')	application/octet-stream	etag:%22642dbb78-5604%22	http://cdn2.editmysite.com/fonts/Karla/italic.ttf	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Karla/italic.ttf	(from http://cdn2.editmysite.com/fonts/Karla/font.css?2)
14:16:59	13337/13337	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264276464-3419%22	http://cdn2.editmysite.com/fonts/Karla/bolditalic.eot	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Karla/bolditalic.eot	(from http://cdn2.editmysite.com/fonts/Karla/font.css?2)
14:17:00	11936/11936	---M--	200	added ('OK')	font/woff2	etag:%22642199d7-2ea0%22	http://cdn2.editmysite.com/fonts/Karla/bolditalic.woff2	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Karla/bolditalic.woff2	(from http://cdn2.editmysite.com/fonts/Karla/font.css?2)
14:17:02	13337/13337	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264276464-3419%22	http://cdn2.editmysite.com/fonts/Karla/bolditalic.eot?	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Karla/bolditalicd41d.eot	(from http://cdn2.editmysite.com/fonts/Karla/font.css?2)
14:17:02	15288/15288	---M--	200	added ('OK')	font/woff	etag:%22642199d7-3bb8%22	http://cdn2.editmysite.com/fonts/Karla/bolditalic.woff	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Karla/bolditalic.woff	(from http://cdn2.editmysite.com/fonts/Karla/font.css?2)
14:17:02	22052/22052	---M-Z	200	added ('OK')	application/octet-stream	etag:%2264276464-5624%22	http://cdn2.editmysite.com/fonts/Karla/bolditalic.ttf	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Karla/bolditalic.ttf	(from http://cdn2.editmysite.com/fonts/Karla/font.css?2)
14:17:03	13521/13521	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264276465-34d1%22	http://cdn2.editmysite.com/fonts/Roboto_Mono/regular.eot	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Roboto_Mono/regular.eot	(from http://cdn2.editmysite.com/fonts/Roboto_Mono/font.css?2)
14:17:04	12312/12312	---M--	200	added ('OK')	font/woff2	etag:%22642199d7-3018%22	http://cdn2.editmysite.com/fonts/Roboto_Mono/regular.woff2	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Roboto_Mono/regular.woff2	(from http://cdn2.editmysite.com/fonts/Roboto_Mono/font.css?2)
14:17:05	13521/13521	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264276465-34d1%22	http://cdn2.editmysite.com/fonts/Roboto_Mono/regular.eot?	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Roboto_Mono/regulard41d.eot	(from http://cdn2.editmysite.com/fonts/Roboto_Mono/font.css?2)
14:17:05	15160/15160	---M--	200	added ('OK')	font/woff	etag:%22642199d7-3b38%22	http://cdn2.editmysite.com/fonts/Roboto_Mono/regular.woff	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Roboto_Mono/regular.woff	(from http://cdn2.editmysite.com/fonts/Roboto_Mono/font.css?2)
14:17:05	22224/22224	---M-Z	200	added ('OK')	application/octet-stream	etag:%226422fd1e-56d0%22	http://cdn2.editmysite.com/fonts/Roboto_Mono/regular.ttf	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Roboto_Mono/regular.ttf	(from http://cdn2.editmysite.com/fonts/Roboto_Mono/font.css?2)
14:17:06	13508/13508	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264276465-34c4%22	http://cdn2.editmysite.com/fonts/Roboto_Mono/bold.eot	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Roboto_Mono/bold.eot	(from http://cdn2.editmysite.com/fonts/Roboto_Mono/font.css?2)
14:17:07	12276/12276	---M--	200	added ('OK')	font/woff2	etag:%2264276465-2ff4%22	http://cdn2.editmysite.com/fonts/Roboto_Mono/bold.woff2	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Roboto_Mono/bold.woff2	(from http://cdn2.editmysite.com/fonts/Roboto_Mono/font.css?2)
14:17:08	13508/13508	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226424775b-34c4%22	http://cdn2.editmysite.com/fonts/Roboto_Mono/bold.eot?	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Roboto_Mono/boldd41d.eot	(from http://cdn2.editmysite.com/fonts/Roboto_Mono/font.css?2)
14:17:08	15236/15236	---M--	200	added ('OK')	font/woff	etag:%2264276465-3b84%22	http://cdn2.editmysite.com/fonts/Roboto_Mono/bold.woff	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Roboto_Mono/bold.woff	(from http://cdn2.editmysite.com/fonts/Roboto_Mono/font.css?2)
14:17:09	22204/22204	---M-Z	200	added ('OK')	application/octet-stream	etag:%2264276465-56bc%22	http://cdn2.editmysite.com/fonts/Roboto_Mono/bold.ttf	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Roboto_Mono/bold.ttf	(from http://cdn2.editmysite.com/fonts/Roboto_Mono/font.css?2)
14:17:09	14894/14894	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22641dde04-3a2e%22	http://cdn2.editmysite.com/fonts/Roboto_Mono/italic.eot	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Roboto_Mono/italic.eot	(from http://cdn2.editmysite.com/fonts/Roboto_Mono/font.css?2)
14:17:10	13572/13572	---M--	200	added ('OK')	font/woff2	etag:%2264276465-3504%22	http://cdn2.editmysite.com/fonts/Roboto_Mono/italic.woff2	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Roboto_Mono/italic.woff2	(from http://cdn2.editmysite.com/fonts/Roboto_Mono/font.css?2)
14:17:11	14894/14894	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22642dbb79-3a2e%22	http://cdn2.editmysite.com/fonts/Roboto_Mono/italic.eot?	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Roboto_Mono/italicd41d.eot	(from http://cdn2.editmysite.com/fonts/Roboto_Mono/font.css?2)
14:17:11	16816/16816	---M--	200	added ('OK')	font/woff	etag:%226424775b-41b0%22	http://cdn2.editmysite.com/fonts/Roboto_Mono/italic.woff	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Roboto_Mono/italic.woff	(from http://cdn2.editmysite.com/fonts/Roboto_Mono/font.css?2)
14:17:12	24016/24016	---M-Z	200	added ('OK')	application/octet-stream	etag:%22641c7ffa-5dd0%22	http://cdn2.editmysite.com/fonts/Roboto_Mono/italic.ttf	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Roboto_Mono/italic.ttf	(from http://cdn2.editmysite.com/fonts/Roboto_Mono/font.css?2)
14:17:12	14986/14986	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226424775b-3a8a%22	http://cdn2.editmysite.com/fonts/Roboto_Mono/bolditalic.eot	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Roboto_Mono/bolditalic.eot	(from http://cdn2.editmysite.com/fonts/Roboto_Mono/font.css?2)
14:17:13	13580/13580	---M--	200	added ('OK')	font/woff2	etag:%2264276465-350c%22	http://cdn2.editmysite.com/fonts/Roboto_Mono/bolditalic.woff2	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Roboto_Mono/bolditalic.woff2	(from http://cdn2.editmysite.com/fonts/Roboto_Mono/font.css?2)
14:17:14	14986/14986	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264276465-3a8a%22	http://cdn2.editmysite.com/fonts/Roboto_Mono/bolditalic.eot?	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Roboto_Mono/bolditalicd41d.eot	(from http://cdn2.editmysite.com/fonts/Roboto_Mono/font.css?2)
14:17:15	16904/16904	---M--	200	added ('OK')	font/woff	etag:%22641dde04-4208%22	http://cdn2.editmysite.com/fonts/Roboto_Mono/bolditalic.woff	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Roboto_Mono/bolditalic.woff	(from http://cdn2.editmysite.com/fonts/Roboto_Mono/font.css?2)
14:17:15	11464/11464	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226422fd1d-2cc8%22	http://cdn2.editmysite.com/fonts/Oswald/light.eot	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Oswald/light.eot	(from http://cdn2.editmysite.com/fonts/Oswald/font.css?2)
14:17:15	24092/24092	---M-Z	200	added ('OK')	application/octet-stream	etag:%2264276465-5e1c%22	http://cdn2.editmysite.com/fonts/Roboto_Mono/bolditalic.ttf	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Roboto_Mono/bolditalic.ttf	(from http://cdn2.editmysite.com/fonts/Roboto_Mono/font.css?2)
14:17:16	10104/10104	---M--	200	added ('OK')	font/woff2	etag:%2264276465-2778%22	http://cdn2.editmysite.com/fonts/Oswald/light.woff2	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Oswald/light.woff2	(from http://cdn2.editmysite.com/fonts/Oswald/font.css?2)
14:17:17	11464/11464	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226424775a-2cc8%22	http://cdn2.editmysite.com/fonts/Oswald/light.eot?	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Oswald/lightd41d.eot	(from http://cdn2.editmysite.com/fonts/Oswald/font.css?2)
14:17:17	12920/12920	---M--	200	added ('OK')	font/woff	etag:%22641dde04-3278%22	http://cdn2.editmysite.com/fonts/Oswald/light.woff	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Oswald/light.woff	(from http://cdn2.editmysite.com/fonts/Oswald/font.css?2)
14:17:17	20876/20876	---M-Z	200	added ('OK')	application/octet-stream	etag:%22642dbb79-518c%22	http://cdn2.editmysite.com/fonts/Oswald/light.ttf	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Oswald/light.ttf	(from http://cdn2.editmysite.com/fonts/Oswald/font.css?2)
14:17:17	11161/11161	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264276465-2b99%22	http://cdn2.editmysite.com/fonts/Oswald/regular.eot	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Oswald/regular.eot	(from http://cdn2.editmysite.com/fonts/Oswald/font.css?2)
14:17:18	9840/9840	---M--	200	added ('OK')	font/woff2	etag:%2264276465-2670%22	http://cdn2.editmysite.com/fonts/Oswald/regular.woff2	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Oswald/regular.woff2	(from http://cdn2.editmysite.com/fonts/Oswald/font.css?2)
14:17:19	11161/11161	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264276465-2b99%22	http://cdn2.editmysite.com/fonts/Oswald/regular.eot?	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Oswald/regulard41d.eot	(from http://cdn2.editmysite.com/fonts/Oswald/font.css?2)
14:17:20	12732/12732	---M--	200	added ('OK')	font/woff	etag:%22642dbb79-31bc%22	http://cdn2.editmysite.com/fonts/Oswald/regular.woff	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Oswald/regular.woff	(from http://cdn2.editmysite.com/fonts/Oswald/font.css?2)
14:17:20	20852/20852	---M-Z	200	added ('OK')	application/octet-stream	etag:%22641c7ffa-5174%22	http://cdn2.editmysite.com/fonts/Oswald/regular.ttf	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Oswald/regular.ttf	(from http://cdn2.editmysite.com/fonts/Oswald/font.css?2)
14:17:20	11483/11483	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22641dde04-2cdb%22	http://cdn2.editmysite.com/fonts/Oswald/bold.eot	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Oswald/bold.eot	(from http://cdn2.editmysite.com/fonts/Oswald/font.css?2)
14:17:21	10172/10172	---M--	200	added ('OK')	font/woff2	etag:%22642199d7-27bc%22	http://cdn2.editmysite.com/fonts/Oswald/bold.woff2	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Oswald/bold.woff2	(from http://cdn2.editmysite.com/fonts/Oswald/font.css?2)
14:17:22	11483/11483	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264276465-2cdb%22	http://cdn2.editmysite.com/fonts/Oswald/bold.eot?	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Oswald/boldd41d.eot	(from http://cdn2.editmysite.com/fonts/Oswald/font.css?2)
14:17:22	13112/13112	---M--	200	added ('OK')	font/woff	etag:%22642dbb79-3338%22	http://cdn2.editmysite.com/fonts/Oswald/bold.woff	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Oswald/bold.woff	(from http://cdn2.editmysite.com/fonts/Oswald/font.css?2)
14:17:22	20912/20912	---M-Z	200	added ('OK')	application/octet-stream	etag:%2264276465-51b0%22	http://cdn2.editmysite.com/fonts/Oswald/bold.ttf	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Oswald/bold.ttf	(from http://cdn2.editmysite.com/fonts/Oswald/font.css?2)
14:17:24	19436/19436	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22642dbb78-4bec%22	http://cdn2.editmysite.com/fonts/Arvo/regular.eot	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Arvo/regular.eot	(from http://cdn2.editmysite.com/fonts/Arvo/font.css?2)
14:17:24	17300/17300	---M--	200	added ('OK')	font/woff2	etag:%226422fd1c-4394%22	http://cdn2.editmysite.com/fonts/Arvo/regular.woff2	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Arvo/regular.woff2	(from http://cdn2.editmysite.com/fonts/Arvo/font.css?2)
14:17:26	19436/19436	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264276463-4bec%22	http://cdn2.editmysite.com/fonts/Arvo/regular.eot?	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Arvo/regulard41d.eot	(from http://cdn2.editmysite.com/fonts/Arvo/font.css?2)
14:17:26	21240/21240	---M--	200	added ('OK')	font/woff	etag:%2264276463-52f8%22	http://cdn2.editmysite.com/fonts/Arvo/regular.woff	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Arvo/regular.woff	(from http://cdn2.editmysite.com/fonts/Arvo/font.css?2)
14:17:28	37508/37508	---M-Z	200	added ('OK')	application/octet-stream	etag:%226422e49b-9284%22	http://cdn2.editmysite.com/fonts/Arvo/regular.ttf	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Arvo/regular.ttf	(from http://cdn2.editmysite.com/fonts/Arvo/font.css?2)
14:17:28	19116/19116	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22642dbb78-4aac%22	http://cdn2.editmysite.com/fonts/Arvo/italic.eot	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Arvo/italic.eot	(from http://cdn2.editmysite.com/fonts/Arvo/font.css?2)
14:17:28	16932/16932	---M--	200	added ('OK')	font/woff2	etag:%22642eaeb3-4224%22	http://cdn2.editmysite.com/fonts/Arvo/italic.woff2	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Arvo/italic.woff2	(from http://cdn2.editmysite.com/fonts/Arvo/font.css?2)
14:17:29	19116/19116	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22641dde03-4aac%22	http://cdn2.editmysite.com/fonts/Arvo/italic.eot?	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Arvo/italicd41d.eot	(from http://cdn2.editmysite.com/fonts/Arvo/font.css?2)
14:17:31	20916/20916	---M--	200	added ('OK')	font/woff	etag:%226422fd1c-51b4%22	http://cdn2.editmysite.com/fonts/Arvo/italic.woff	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Arvo/italic.woff	(from http://cdn2.editmysite.com/fonts/Arvo/font.css?2)
14:17:31	34304/34304	---M-Z	200	added ('OK')	application/octet-stream	etag:%2264276463-8600%22	http://cdn2.editmysite.com/fonts/Arvo/italic.ttf	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Arvo/italic.ttf	(from http://cdn2.editmysite.com/fonts/Arvo/font.css?2)
14:17:32	19417/19417	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22642eaeb3-4bd9%22	http://cdn2.editmysite.com/fonts/Arvo/bold.eot	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Arvo/bold.eot	(from http://cdn2.editmysite.com/fonts/Arvo/font.css?2)
14:17:32	17300/17300	---M--	200	added ('OK')	font/woff2	etag:%22641dde03-4394%22	http://cdn2.editmysite.com/fonts/Arvo/bold.woff2	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Arvo/bold.woff2	(from http://cdn2.editmysite.com/fonts/Arvo/font.css?2)
14:17:34	19417/19417	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22642ee54b-4bd9%22	http://cdn2.editmysite.com/fonts/Arvo/bold.eot?	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Arvo/boldd41d.eot	(from http://cdn2.editmysite.com/fonts/Arvo/font.css?2)
14:17:35	21272/21272	---M--	200	added ('OK')	font/woff	etag:%2264276463-5318%22	http://cdn2.editmysite.com/fonts/Arvo/bold.woff	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Arvo/bold.woff	(from http://cdn2.editmysite.com/fonts/Arvo/font.css?2)
14:17:35	19635/19635	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22642eaeb3-4cb3%22	http://cdn2.editmysite.com/fonts/Arvo/bolditalic.eot	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Arvo/bolditalic.eot	(from http://cdn2.editmysite.com/fonts/Arvo/font.css?2)
14:17:35	36592/36592	---M-Z	200	added ('OK')	application/octet-stream	etag:%22642d94e3-8ef0%22	http://cdn2.editmysite.com/fonts/Arvo/bold.ttf	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Arvo/bold.ttf	(from http://cdn2.editmysite.com/fonts/Arvo/font.css?2)
14:17:37	17472/17472	---M--	200	added ('OK')	font/woff2	etag:%22642199d6-4440%22	http://cdn2.editmysite.com/fonts/Arvo/bolditalic.woff2	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Arvo/bolditalic.woff2	(from http://cdn2.editmysite.com/fonts/Arvo/font.css?2)
14:17:38	19635/19635	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264276463-4cb3%22	http://cdn2.editmysite.com/fonts/Arvo/bolditalic.eot?	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Arvo/bolditalicd41d.eot	(from http://cdn2.editmysite.com/fonts/Arvo/font.css?2)
14:17:39	21508/21508	---M--	200	added ('OK')	font/woff	etag:%2264247759-5404%22	http://cdn2.editmysite.com/fonts/Arvo/bolditalic.woff	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Arvo/bolditalic.woff	(from http://cdn2.editmysite.com/fonts/Arvo/font.css?2)
14:17:39	35756/35756	---M-Z	200	added ('OK')	application/octet-stream	etag:%2264247759-8bac%22	http://cdn2.editmysite.com/fonts/Arvo/bolditalic.ttf	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Arvo/bolditalic.ttf	(from http://cdn2.editmysite.com/fonts/Arvo/font.css?2)
14:17:41	20528/20528	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22642dbb77-5030%22	http://cdn2.editmysite.com/fonts/Alfa_Slab_One/regular.eot	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Alfa_Slab_One/regular.eot	(from http://cdn2.editmysite.com/fonts/Alfa_Slab_One/font.css?2)
14:17:42	17896/17896	---M--	200	added ('OK')	font/woff2	etag:%2264276463-45e8%22	http://cdn2.editmysite.com/fonts/Alfa_Slab_One/regular.woff2	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Alfa_Slab_One/regular.woff2	(from http://cdn2.editmysite.com/fonts/Alfa_Slab_One/font.css?2)
14:17:42	20528/20528	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264276463-5030%22	http://cdn2.editmysite.com/fonts/Alfa_Slab_One/regular.eot?	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Alfa_Slab_One/regulard41d.eot	(from http://cdn2.editmysite.com/fonts/Alfa_Slab_One/font.css?2)
14:17:43	22312/22312	---M--	200	added ('OK')	font/woff	etag:%226422fd1c-5728%22	http://cdn2.editmysite.com/fonts/Alfa_Slab_One/regular.woff	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Alfa_Slab_One/regular.woff	(from http://cdn2.editmysite.com/fonts/Alfa_Slab_One/font.css?2)
14:17:44	16007/16007	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22642199d6-3e87%22	http://cdn2.editmysite.com/fonts/Cardo/regular.eot	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Cardo/regular.eot	(from http://cdn2.editmysite.com/fonts/Cardo/font.css?2)
14:17:44	43820/43820	---M-Z	200	added ('OK')	application/octet-stream	etag:%2264276463-ab2c%22	http://cdn2.editmysite.com/fonts/Alfa_Slab_One/regular.ttf	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Alfa_Slab_One/regular.ttf	(from http://cdn2.editmysite.com/fonts/Alfa_Slab_One/font.css?2)
14:17:45	14880/14880	---M--	200	added ('OK')	font/woff2	etag:%2264276463-3a20%22	http://cdn2.editmysite.com/fonts/Cardo/regular.woff2	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Cardo/regular.woff2	(from http://cdn2.editmysite.com/fonts/Cardo/font.css?2)
